Column1;year;category;prize;prize_share;laureate_id;laureate_type;full_name;birth_date;birth_city;birth_country;sex;organization_name;organization_city;organization_country;death_date;death_city;death_country;usa_born_winner;decade;female;age;age_group
563;1986;Economics;The Sveriges Riksbank Prize in Economic Sciences 1986;01.01.2026;700;Individual;James M. Buchanan Jr.;03.10.1919;Murfreesboro, TN;United States of America;Male;Center for Study of Public Choice;Fairfax, VA;United States of America;09.01.2013;Blacksburg, VA;United States of America;ИСТИНА;1980;ЛОЖЬ;67.0;Senior
564;1986;Literature;The Nobel Prize in Literature 1986;01.01.2026;663;Individual;Wole Soyinka;13.07.1934;Abeokuta;Nigeria;Male;;;;;;;ЛОЖЬ;1980;ЛОЖЬ;52.0;Adult
565;1986;Medicine;The Nobel Prize in Physiology or Medicine 1986;01.02.2026;434;Individual;Stanley Cohen;17.11.1922;Brooklyn, NY;United States of America;Male;Vanderbilt University School of Medicine;Nashville, TN;United States of America;;;;ИСТИНА;1980;ЛОЖЬ;64.0;Adult
566;1986;Medicine;The Nobel Prize in Physiology or Medicine 1986;01.02.2026;435;Individual;Rita Levi-Montalcini;22.04.1909;Turin;Italy;Female;Institute of Cell Biology of the C.N.R.;Rome;Italy;30.12.2012;Rome;Italy;ЛОЖЬ;1980;ИСТИНА;77.0;Senior
567;1986;Peace;The Nobel Peace Prize 1986;01.01.2026;548;Individual;Elie Wiesel;30.09.1928;Sighet;Romania;Male;;;;02.07.2016;New York, NY;United States of America;ЛОЖЬ;1980;ЛОЖЬ;58.0;Adult
568;1986;Physics;The Nobel Prize in Physics 1986;01.02.2026;127;Individual;Ernst Ruska;25.12.1906;Heidelberg;Germany;Male;Fritz-Haber-Institut der Max-Planck-Gesellschaft;Berlin;Federal Republic of Germany;27.05.1988;West Berlin;Germany;ЛОЖЬ;1980;ЛОЖЬ;80.0;Senior
569;1986;Physics;The Nobel Prize in Physics 1986;01.04.2026;128;Individual;Gerd Binnig;20.07.1947;Frankfurt-on-the-Main;West Germany (Germany);Male;IBM Zurich Research Laboratory;R?schlikon;Switzerland;;;;ЛОЖЬ;1980;ЛОЖЬ;39.0;Adult
570;1986;Physics;The Nobel Prize in Physics 1986;01.04.2026;129;Individual;Heinrich Rohrer;06.06.1933;Buchs;Switzerland;Male;IBM Zurich Research Laboratory;R?schlikon;Switzerland;16.05.2013;Wollerau;Switzerland;ЛОЖЬ;1980;ЛОЖЬ;53.0;Adult
571;1987;Chemistry;The Nobel Prize in Chemistry 1987;01.03.2026;267;Individual;Donald J. Cram;22.04.1919;Chester, VT;United States of America;Male;University of California;Los Angeles, CA;United States of America;17.06.2001;Palm Desert, CA;United States of America;ИСТИНА;1980;ЛОЖЬ;68.0;Senior
572;1987;Chemistry;The Nobel Prize in Chemistry 1987;01.03.2026;268;Individual;Jean-Marie Lehn;30.09.1939;Rosheim;France;Male;Universit? Louis Pasteur;Strasbourg;France;;;;ЛОЖЬ;1980;ЛОЖЬ;48.0;Adult
573;1987;Chemistry;The Nobel Prize in Chemistry 1987;01.03.2026;269;Individual;Charles J. Pedersen;03.10.1904;Pusan;Korea (South Korea);Male;Du Pont;Wilmington, DE;United States of America;26.10.1989;Salem, NJ;United States of America;ЛОЖЬ;1980;ЛОЖЬ;83.0;Senior
574;1987;Economics;The Sveriges Riksbank Prize in Economic Sciences 1987;01.01.2026;701;Individual;Robert M. Solow;23.08.1924;Brooklyn, NY;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ИСТИНА;1980;ЛОЖЬ;63.0;Adult
575;1987;Literature;The Nobel Prize in Literature 1987;01.01.2026;664;Individual;Joseph Brodsky;24.05.1940;Leningrad (Saint Petersburg);Union of Soviet Socialist Republics (Russia);Male;;;;28.01.1996;New York, NY;United States of America;ЛОЖЬ;1980;ЛОЖЬ;47.0;Adult
576;1987;Medicine;The Nobel Prize in Physiology or Medicine 1987;01.01.2026;436;Individual;Susumu Tonegawa;06.09.1939;Nagoya;Japan;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ЛОЖЬ;1980;ЛОЖЬ;48.0;Adult
577;1987;Peace;The Nobel Peace Prize 1987;01.01.2026;549;Individual;Oscar Arias S?nchez;13.09.1941;Heredia;Costa Rica;Male;;;;;;;ЛОЖЬ;1980;ЛОЖЬ;46.0;Adult
578;1987;Physics;The Nobel Prize in Physics 1987;01.02.2026;130;Individual;J. Georg Bednorz;16.05.1950;Neuenkirchen;West Germany (Germany);Male;IBM Zurich Research Laboratory;R?schlikon;Switzerland;;;;ЛОЖЬ;1980;ЛОЖЬ;37.0;Adult
579;1987;Physics;The Nobel Prize in Physics 1987;01.02.2026;131;Individual;K. Alexander M?ller;20.04.1927;Basel;Switzerland;Male;IBM Zurich Research Laboratory;R?schlikon;Switzerland;;;;ЛОЖЬ;1980;ЛОЖЬ;60.0;Adult
580;1988;Chemistry;The Nobel Prize in Chemistry 1988;01.03.2026;270;Individual;Johann Deisenhofer;30.09.1943;Zusamaltheim;Germany;Male;University of Texas Southwestern Medical Center at Dallas;Dallas, TX;United States of America;;;;ЛОЖЬ;1980;ЛОЖЬ;45.0;Adult
581;1988;Chemistry;The Nobel Prize in Chemistry 1988;01.03.2026;271;Individual;Robert Huber;20.02.1937;Munich;Germany;Male;Max-Planck-Institut f?r Biochemie;Martinsried;Federal Republic of Germany;;;;ЛОЖЬ;1980;ЛОЖЬ;51.0;Adult
582;1988;Chemistry;The Nobel Prize in Chemistry 1988;01.03.2026;272;Individual;Hartmut Michel;18.07.1948;Ludwigsburg;West Germany (Germany);Male;Max-Planck-Institut f?r Biophysik;Frankfurt-on-the-Main;Federal Republic of Germany;;;;ЛОЖЬ;1980;ЛОЖЬ;40.0;Adult
583;1988;Economics;The Sveriges Riksbank Prize in Economic Sciences 1988;01.01.2026;702;Individual;Maurice Allais;31.05.1911;Paris;France;Male;?cole Nationale Sup?rieur des Mines de Paris;Paris;France;09.10.2010;Paris;France;ЛОЖЬ;1980;ЛОЖЬ;77.0;Senior
584;1988;Literature;The Nobel Prize in Literature 1988;01.01.2026;665;Individual;Naguib Mahfouz;11.12.1911;Cairo;Egypt;Male;;;;30.08.2006;Cairo;Egypt;ЛОЖЬ;1980;ЛОЖЬ;77.0;Senior
585;1988;Medicine;The Nobel Prize in Physiology or Medicine 1988;01.03.2026;437;Individual;Sir James W. Black;14.06.1924;Uddingston;Scotland;Male;London University, King's College Hospital Medical School;London;United Kingdom;21.03.2010;;;ЛОЖЬ;1980;ЛОЖЬ;64.0;Adult
586;1988;Medicine;The Nobel Prize in Physiology or Medicine 1988;01.03.2026;438;Individual;Gertrude B. Elion;23.01.1918;New York, NY;United States of America;Female;Wellcome Research Laboratories;Research Triangle Park, NC;United States of America;21.02.1999;Chapel Hill, NC;United States of America;ИСТИНА;1980;ИСТИНА;70.0;Senior
587;1988;Medicine;The Nobel Prize in Physiology or Medicine 1988;01.03.2026;439;Individual;George H. Hitchings;18.04.1905;Hoquiam, WA;United States of America;Male;Wellcome Research Laboratories;Research Triangle Park, NC;United States of America;27.02.1998;Chapel Hill, NC;United States of America;ИСТИНА;1980;ЛОЖЬ;83.0;Senior
588;1988;Peace;The Nobel Peace Prize 1988;01.01.2026;550;Organization;United Nations Peacekeeping Forces;;;;;;;;;;;ЛОЖЬ;1980;ЛОЖЬ;;Senior
589;1988;Physics;The Nobel Prize in Physics 1988;01.03.2026;132;Individual;Leon M. Lederman;15.07.1922;New York, NY;United States of America;Male;Fermi National Accelerator Laboratory;Batavia, IL;United States of America;;;;ИСТИНА;1980;ЛОЖЬ;66.0;Senior
590;1988;Physics;The Nobel Prize in Physics 1988;01.03.2026;133;Individual;Melvin Schwartz;02.11.1932;New York, NY;United States of America;Male;Digital Pathways, Inc.;Mountain View, CA;United States of America;28.08.2006;Twin Falls, ID;United States of America;ИСТИНА;1980;ЛОЖЬ;56.0;Adult
591;1988;Physics;The Nobel Prize in Physics 1988;01.03.2026;134;Individual;Jack Steinberger;25.05.1921;Bad Kissingen;Germany;Male;CERN;Geneva;Switzerland;;;;ЛОЖЬ;1980;ЛОЖЬ;67.0;Senior
592;1989;Chemistry;The Nobel Prize in Chemistry 1989;01.02.2026;273;Individual;Sidney Altman;07.05.1939;Montreal;Canada;Male;Yale University;New Haven, CT;United States of America;;;;ЛОЖЬ;1980;ЛОЖЬ;50.0;Adult
593;1989;Chemistry;The Nobel Prize in Chemistry 1989;01.02.2026;274;Individual;Thomas R. Cech;08.12.1947;Chicago, IL;United States of America;Male;University of Colorado;Boulder, CO;United States of America;;;;ИСТИНА;1980;ЛОЖЬ;42.0;Adult
594;1989;Economics;The Sveriges Riksbank Prize in Economic Sciences 1989;01.01.2026;703;Individual;Trygve Haavelmo;13.12.1911;Skedsmo;Norway;Male;University of Oslo;Oslo;Norway;26.07.1999;Oslo;Norway;ЛОЖЬ;1980;ЛОЖЬ;78.0;Senior
595;1989;Literature;The Nobel Prize in Literature 1989;01.01.2026;666;Individual;Camilo Jos? Cela;11.05.1916;Iria Flavia;Spain;Male;;;;17.01.2002;Madrid;Spain;ЛОЖЬ;1980;ЛОЖЬ;73.0;Senior
596;1989;Medicine;The Nobel Prize in Physiology or Medicine 1989;01.02.2026;440;Individual;J. Michael Bishop;22.02.1936;York, PA;United States of America;Male;University of California School of Medicine;San Francisco, CA;United States of America;;;;ИСТИНА;1980;ЛОЖЬ;53.0;Adult
597;1989;Medicine;The Nobel Prize in Physiology or Medicine 1989;01.02.2026;441;Individual;Harold E. Varmus;18.12.1939;Oceanside, NY;United States of America;Male;University of California School of Medicine;San Francisco, CA;United States of America;;;;ИСТИНА;1980;ЛОЖЬ;50.0;Adult
598;1989;Peace;The Nobel Peace Prize 1989;01.01.2026;551;Organization;The 14th Dalai Lama (Tenzin Gyatso);06.07.1935;Taktser;Tibet (People's Republic of China);Male;;;;;;;ЛОЖЬ;1980;ЛОЖЬ;54.0;Adult
599;1989;Physics;The Nobel Prize in Physics 1989;01.02.2026;135;Individual;Norman F. Ramsey;27.08.1915;Washington, DC;United States of America;Male;Harvard University;Cambridge, MA;United States of America;04.11.2011;Wayland, MA;United States of America;ИСТИНА;1980;ЛОЖЬ;74.0;Senior
600;1989;Physics;The Nobel Prize in Physics 1989;01.04.2026;136;Individual;Hans G. Dehmelt;09.09.1922;G?rlitz;Prussia (Germany);Male;University of Washington;Seattle, WA;United States of America;;;;ЛОЖЬ;1980;ЛОЖЬ;67.0;Senior
601;1989;Physics;The Nobel Prize in Physics 1989;01.04.2026;137;Individual;Wolfgang Paul;10.08.1913;Lorenzkirch;Germany;Male;University of Bonn;Bonn;Federal Republic of Germany;07.12.1993;Bonn;Germany;ЛОЖЬ;1980;ЛОЖЬ;76.0;Senior
602;1990;Chemistry;The Nobel Prize in Chemistry 1990;01.01.2026;275;Individual;Elias James Corey;12.07.1928;Methuen, MA;United States of America;Male;Harvard University;Cambridge, MA;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;62.0;Adult
603;1990;Economics;The Sveriges Riksbank Prize in Economic Sciences 1990;01.03.2026;704;Individual;Harry M. Markowitz;24.08.1927;Chicago, IL;United States of America;Male;City University of New York;New York, NY;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;63.0;Adult
604;1990;Economics;The Sveriges Riksbank Prize in Economic Sciences 1990;01.03.2026;705;Individual;Merton H. Miller;16.05.1923;Boston, MA;United States of America;Male;University of Chicago;Chicago, IL;United States of America;03.06.2000;Chicago, IL;United States of America;ИСТИНА;1990;ЛОЖЬ;67.0;Senior
605;1990;Economics;The Sveriges Riksbank Prize in Economic Sciences 1990;01.03.2026;706;Individual;William F. Sharpe;16.06.1934;Boston, MA;United States of America;Male;Stanford University;Stanford, CA;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;56.0;Adult
606;1990;Literature;The Nobel Prize in Literature 1990;01.01.2026;667;Individual;Octavio Paz;31.03.1914;Mexico City;Mexico;Male;;;;19.04.1998;Mexico City;Mexico;ЛОЖЬ;1990;ЛОЖЬ;76.0;Senior
607;1990;Medicine;The Nobel Prize in Physiology or Medicine 1990;01.02.2026;442;Individual;Joseph E. Murray;01.04.1919;Milford, MA;United States of America;Male;Brigham and Women's Hospital;Boston, MA;United States of America;26.11.2012;Boston, MA;United States of America;ИСТИНА;1990;ЛОЖЬ;71.0;Senior
608;1990;Medicine;The Nobel Prize in Physiology or Medicine 1990;01.02.2026;443;Individual;E. Donnall Thomas;15.03.1920;Mart, TX;United States of America;Male;Fred Hutchinson Cancer Research Center;Seattle, WA;United States of America;20.10.2012;Seattle, WA;United States of America;ИСТИНА;1990;ЛОЖЬ;70.0;Senior
609;1990;Peace;The Nobel Peace Prize 1990;01.01.2026;552;Individual;Mikhail Sergeyevich Gorbachev;02.03.1931;Privolnoye;Union of Soviet Socialist Republics (Russia);Male;;;;;;;ЛОЖЬ;1990;ЛОЖЬ;59.0;Adult
610;1990;Physics;The Nobel Prize in Physics 1990;01.03.2026;138;Individual;Jerome I. Friedman;28.03.1930;Chicago, IL;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;60.0;Adult
611;1990;Physics;The Nobel Prize in Physics 1990;01.03.2026;139;Individual;Henry W. Kendall;09.12.1926;Boston, MA;United States of America;Male;Massachusetts Institute of Technology (MIT);Cambridge, MA;United States of America;15.02.1999;Wakulla Springs State Park, FL;United States of America;ИСТИНА;1990;ЛОЖЬ;64.0;Adult
612;1990;Physics;The Nobel Prize in Physics 1990;01.03.2026;140;Individual;Richard E. Taylor;02.11.1929;Medicine Hat, Alberta;Canada;Male;Stanford University;Stanford, CA;United States of America;;;;ЛОЖЬ;1990;ЛОЖЬ;61.0;Adult
613;1991;Chemistry;The Nobel Prize in Chemistry 1991;01.01.2026;276;Individual;Richard R. Ernst;14.08.1933;Winterthur;Switzerland;Male;Eidgen?ssische Technische Hochschule (Swiss Federal Institute of Technology);Zurich;Switzerland;;;;ЛОЖЬ;1990;ЛОЖЬ;58.0;Adult
614;1991;Economics;The Sveriges Riksbank Prize in Economic Sciences 1991;01.01.2026;707;Individual;Ronald H. Coase;29.12.1910;Willesden;United Kingdom;Male;University of Chicago;Chicago, IL;United States of America;02.09.2013;Chicago, IL;United States of America;ЛОЖЬ;1990;ЛОЖЬ;81.0;Senior
615;1991;Literature;The Nobel Prize in Literature 1991;01.01.2026;668;Individual;Nadine Gordimer;20.11.1923;Springs;South Africa;Female;;;;13.07.2014;Johannesburg;South Africa;ЛОЖЬ;1990;ИСТИНА;68.0;Senior
616;1991;Medicine;The Nobel Prize in Physiology or Medicine 1991;01.02.2026;444;Individual;Erwin Neher;20.03.1944;Landsberg;Germany;Male;Max-Planck-Institut f?r Biophysikalische Chemie;G?ttingen;Federal Republic of Germany;;;;ЛОЖЬ;1990;ЛОЖЬ;47.0;Adult
617;1991;Medicine;The Nobel Prize in Physiology or Medicine 1991;01.02.2026;445;Individual;Bert Sakmann;12.06.1942;Stuttgart;Germany;Male;Max-Planck-Institut f?r medizinische Forschung;Heidelberg;Federal Republic of Germany;;;;ЛОЖЬ;1990;ЛОЖЬ;49.0;Adult
618;1991;Peace;The Nobel Peace Prize 1991;01.01.2026;553;Organization;Aung San Suu Kyi;19.06.1945;Rangoon (Yangon);Burma (Myanmar);Female;;;;;;;ЛОЖЬ;1990;ИСТИНА;46.0;Adult
619;1991;Physics;The Nobel Prize in Physics 1991;01.01.2026;141;Individual;Pierre-Gilles de Gennes;24.10.1932;Paris;France;Male;Coll?ge de France;Paris;France;18.05.2007;Orsay;France;ЛОЖЬ;1990;ЛОЖЬ;59.0;Adult
620;1992;Chemistry;The Nobel Prize in Chemistry 1992;01.01.2026;277;Individual;Rudolph A. Marcus;21.07.1923;Montreal;Canada;Male;California Institute of Technology (Caltech);Pasadena, CA;United States of America;;;;ЛОЖЬ;1990;ЛОЖЬ;69.0;Senior
621;1992;Economics;The Sveriges Riksbank Prize in Economic Sciences 1992;01.01.2026;708;Individual;Gary S. Becker;02.12.1930;Pottsville, PA;United States of America;Male;University of Chicago;Chicago, IL;United States of America;03.05.2014;Chicago, IL;United States of America;ИСТИНА;1990;ЛОЖЬ;62.0;Adult
622;1992;Literature;The Nobel Prize in Literature 1992;01.01.2026;669;Individual;Derek Walcott;23.01.1930;Castries;Saint Lucia;Male;;;;;;;ЛОЖЬ;1990;ЛОЖЬ;62.0;Adult
623;1992;Medicine;The Nobel Prize in Physiology or Medicine 1992;01.02.2026;446;Individual;Edmond H. Fischer;06.04.1920;Shanghai;China;Male;University of Washington;Seattle, WA;United States of America;;;;ЛОЖЬ;1990;ЛОЖЬ;72.0;Senior
624;1992;Medicine;The Nobel Prize in Physiology or Medicine 1992;01.02.2026;447;Individual;Edwin G. Krebs;06.06.1918;Lansing, IA;United States of America;Male;University of Washington;Seattle, WA;United States of America;21.12.2009;Seattle, WA;United States of America;ИСТИНА;1990;ЛОЖЬ;74.0;Senior
625;1992;Peace;The Nobel Peace Prize 1992;01.01.2026;554;Individual;Rigoberta Mench? Tum;09.01.1959;Aldea Chimel;Guatemala;Female;;;;;;;ЛОЖЬ;1990;ИСТИНА;33.0;Adult
626;1992;Physics;The Nobel Prize in Physics 1992;01.01.2026;142;Individual;Georges Charpak;01.08.1924;Dabrovica;Poland;Male;?cole Sup?rieure de Physique et Chimie;Paris;France;29.09.2010;Paris;France;ЛОЖЬ;1990;ЛОЖЬ;68.0;Senior
627;1993;Chemistry;The Nobel Prize in Chemistry 1993;01.02.2026;278;Individual;Kary B. Mullis;28.12.1944;Lenoir, NC;United States of America;Male;;La Jolla, CA;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;49.0;Adult
628;1993;Chemistry;The Nobel Prize in Chemistry 1993;01.02.2026;279;Individual;Michael Smith;26.04.1932;Blackpool;United Kingdom;Male;University of British Columbia;Vancouver;Canada;04.10.2000;Vancouver;Canada;ЛОЖЬ;1990;ЛОЖЬ;61.0;Adult
629;1993;Economics;The Sveriges Riksbank Prize in Economic Sciences 1993;01.02.2026;709;Individual;Robert W. Fogel;01.07.1927;New York, NY;United States of America;Male;University of Chicago;Chicago, IL;United States of America;11.06.2013;Oak Lawn, IL;United States of America;ИСТИНА;1990;ЛОЖЬ;66.0;Senior
630;1993;Economics;The Sveriges Riksbank Prize in Economic Sciences 1993;01.02.2026;710;Individual;Douglass C. North;05.11.1920;Cambridge, MA;United States of America;Male;Washington University;St. Louis, MO;United States of America;23.11.2015;Benzonia, MI;United States of America;ИСТИНА;1990;ЛОЖЬ;73.0;Senior
631;1993;Literature;The Nobel Prize in Literature 1993;01.01.2026;670;Individual;Toni Morrison;18.02.1931;Lorain, OH;United States of America;Female;;;;;;;ИСТИНА;1990;ИСТИНА;62.0;Adult
632;1993;Medicine;The Nobel Prize in Physiology or Medicine 1993;01.02.2026;448;Individual;Richard J. Roberts;06.09.1943;Derby;United Kingdom;Male;New England Biolabs;Beverly, MA;United States of America;;;;ЛОЖЬ;1990;ЛОЖЬ;50.0;Adult
633;1993;Medicine;The Nobel Prize in Physiology or Medicine 1993;01.02.2026;449;Individual;Phillip A. Sharp;06.06.1944;Falmouth, KY;United States of America;Male;Massachusetts Institute of Technology (MIT), Center for Cancer Research;Cambridge, MA;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;49.0;Adult
634;1993;Peace;The Nobel Peace Prize 1993;01.02.2026;555;Individual;Nelson Mandela;18.07.1918;Qunu;South Africa;Male;;;;05.12.2013;Johannesburg;South Africa;ЛОЖЬ;1990;ЛОЖЬ;75.0;Senior
635;1993;Peace;The Nobel Peace Prize 1993;01.02.2026;556;Individual;Frederik Willem de Klerk;18.03.1936;Johannesburg;South Africa;Male;;;;;;;ЛОЖЬ;1990;ЛОЖЬ;57.0;Adult
636;1993;Physics;The Nobel Prize in Physics 1993;01.02.2026;143;Individual;Russell A. Hulse;28.11.1950;New York, NY;United States of America;Male;Princeton University;Princeton, NJ;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;43.0;Adult
637;1993;Physics;The Nobel Prize in Physics 1993;01.02.2026;144;Individual;Joseph H. Taylor Jr.;29.03.1941;Philadelphia, PA;United States of America;Male;Princeton University;Princeton, NJ;United States of America;;;;ИСТИНА;1990;ЛОЖЬ;52.0;Adult
638;1994;Chemistry;The Nobel Prize in Chemistry 1994;01.01.2026;280;Individual;George A. Olah;22.05.1927;Budapest;Hungary;Male;University of Southern California;Los Angeles, CA;United States of America;;;;ЛОЖЬ;1990;ЛОЖЬ;67.0;Senior
639;1994;Economics;The Sveriges Riksbank Prize in Economic Sciences 1994;01.03.2026;711;Individual;John C. Harsanyi;29.05.1920;Budapest;Hungary;Male;University of California;Berkeley, CA;United States of America;09.08.2000;Berkeley, CA;United States of America;ЛОЖЬ;1990;ЛОЖЬ;74.0;Senior
640;1994;Economics;The Sveriges Riksbank Prize in Economic Sciences 1994;01.03.2026;712;Individual;John F. Nash Jr.;13.06.1928;Bluefield, WV;United States of America;Male;Princeton University;Princeton, NJ;United States of America;23.05.2015;New Jersey, NJ;United States of America;ИСТИНА;1990;ЛОЖЬ;66.0;Senior
